x,y,z
-1.609923,-2.566739,13.780660
-1.823685,-3.009314,13.158026
-2.086409,-3.534433,12.599055
-2.405768,-4.159396,12.112767
-2.791397,-4.903805,11.712736
-3.254935,-5.789307,11.418862
-3.809965,-6.838677,11.259763
-4.471690,-8.073743,11.275802
-5.256125,-9.511328,11.522638
-6.178435,-11.156105,12.074666
-7.249868,-12.988941,13.026806
-8.472626,-14.949682,14.491384
-9.832051,-16.915123,16.584585
-11.286163,-18.677758,19.395031
-12.754375,-19.939811,22.929155
-14.110475,-20.346760,27.040232
-15.188558,-19.582651,31.373798
-15.810577,-17.516544,35.387934
-15.834912,-14.327114,38.492101
-15.208027,-10.498823,40.264363
-13.990097,-6.652919,40.613873
-12.337006,-3.313154,39.774290
-10.449424,-0.757669,38.150110
-8.518058,0.982653,36.140168
-6.688383,2.033738,34.035521
-5.050051,2.578626,32.002637
-3.643344,2.792410,30.113202
-2.472629,2.814566,28.382980
-1.519958,2.744811,26.801695
-0.755829,2.649279,25.350772
-0.146557,2.569262,24.011893
0.341233,2.529187,22.770149
0.738219,2.542853,21.614577
1.071391,2.617972,20.537717
1.363928,2.759306,19.534980
1.635567,2.970785,18.604165
1.903216,3.256881,17.745245
2.181645,3.623460,16.960410
2.484185,4.078261,16.254398
2.823342,4.631081,15.635094
3.211319,5.293638,15.114435
3.660371,6.079055,14.709651
4.182963,7.000744,14.444840
4.791606,8.070375,14.352838
5.498242,9.294443,14.477148
6.312930,10.668814,14.873374
7.241547,12.170650,15.609007
8.282178,13.747505,16.759547
9.419977,15.304703,18.397902
10.620794,16.694818,20.573632
11.824840,17.717284,23.280451
12.943291,18.139939,26.416869
13.862326,17.752242,29.756627
14.458813,16.444936,32.956400
14.627750,14.283977,35.622826
14.313580,11.528460,37.427449
13.531131,8.563162,38.214156
12.364319,5.773830,38.035114
10.942656,3.435705,37.098446
9.407662,1.669002,35.670546
7.883943,0.461664,33.991853
6.463183,-0.276338,32.235831
5.200976,-0.661746,30.506364
4.121902,-0.805162,28.854434
3.227874,-0.796267,27.298145
2.506451,-0.700804,25.838465
1.937580,-0.563297,24.469149
1.498398,-0.411664,23.182021
1.166316,-0.261797,21.969313
0.920779,-0.121390,20.824423
0.744099,0.007175,19.741953
0.621690,0.124766,18.717500
0.541962,0.234124,17.747405
0.496027,0.339005,16.828555
0.477342,0.443684,15.958239
0.481356,0.552727,15.134065
0.505191,0.670933,14.353922
0.547387,0.803401,13.615974
0.607713,0.955680,12.918687
0.687043,1.133977,12.260890
0.787300,1.345412,11.641876
0.911457,1.598326,11.061553
1.063602,1.902627,10.520674
1.249056,2.270189,10.021186
1.474546,2.715282,9.566738
1.748424,3.255031,9.163427
2.080937,3.909832,8.820907
2.484500,4.703643,8.553977
2.973953,5.663915,8.384881
3.566697,6.820798,8.346500
4.282537,8.204916,8.486659
5.142935,9.842564,8.873499
6.169147,11.746543,9.601322
7.378446,13.900209,10.794852
8.777301,16.232397,12.607178
10.350368,18.583337,15.202343
12.044975,20.669683,18.709345
13.753766,22.073002,23.136743
15.303947,22.295357,28.259070
16.468291,20.921425,33.536414
17.012122,17.857754,38.175203
16.771220,13.498699,41.391706
15.723520,8.637195,42.759266
14.006111,4.126672,42.380381
11.863313,0.539747,40.753437
9.561535,-1.949106,38.478225
7.320341,-3.462607,36.028805
5.282905,-4.251707,33.682642
3.519215,-4.571768,31.556171
2.044619,-4.627215,29.670088
0.840347,-4.561878,28.002172
-0.130093,-4.468921,26.518425
-0.909847,-4.405074,25.187490
-1.542110,-4.403070,23.985513
-2.066682,-4.480874,22.896579
-2.518533,-4.648003,21.911643
-2.927568,-4.909644,21.027292
-3.319009,-5.269160,20.244854
-3.714059,-5.729437,19.569981
-4.130597,-6.293330,19.012650
-4.583756,-6.963344,18.587480
-5.086268,-7.740566,18.314221
-5.648482,-8.622770,18.218204
-6.277941,-9.601592,18.330417
-6.978436,-10.658678,18.686674
-7.748437,-11.760941,19.325117
-8.578918,-12.855515,20.281033
-9.450723,-13.865844,21.578013
-10.332010,-14.691476,23.215129
-11.176743,-15.215099,25.151573
-11.925673,-15.320019,27.293240
-12.511342,-14.918152,29.488904
-12.867790,-13.982160,31.544199
-12.943709,-12.568452,33.256176
-12.715328,-10.816474,34.459875
-12.194084,-8.919030,35.068090
-11.425543,-7.074279,35.086003
-10.479754,-5.440573,34.595594
-9.436911,-4.111739,33.720950
-8.373474,-3.116868,32.592237
-7.352474,-2.436651,31.321123
-6.419177,-2.024766,29.990724
-5.601194,-1.826093,28.656337
-4.911297,-1.788625,27.351425
-4.351312,-1.869461,26.094618
-3.915978,-2.036650,24.895594
-3.596190,-2.268696,23.759253
-3.381461,-2.553027,22.688382
-3.261620,-2.884205,21.685262
-3.227891,-3.262278,20.752639
-3.273500,-3.691403,19.894398
-3.393955,-4.178764,19.116128
-3.587092,-4.733691,18.425735
-3.852969,-5.366867,17.834162
-4.193632,-6.089460,17.356267
-4.612738,-6.911962,17.011844
-5.114989,-7.842487,16.826728
-5.705294,-8.884214,16.833769
-6.387499,-10.031625,17.073290
-7.162541,-11.265313,17.592275
-8.025861,-12.545407,18.441156
-8.964016,-13.804452,19.666590
-9.950731,-14.941990,21.298683
-10.943153,-15.824981,23.332150
-11.879856,-16.299812,25.704084
-12.682875,-16.220648,28.276192
-13.266010,-15.492643,30.834462
-13.549908,-14.116908,33.118289
-13.480918,-12.213902,34.878796
-13.047028,-10.005177,35.945906
-12.283616,-7.754918,36.271619
-11.265802,-5.698274,35.927822
-10.090720,-3.990464,35.064511
-8.857244,-2.693591,33.854923
-7.650133,-1.794530,32.453025
-6.531768,-1.235669,30.973549
-5.540891,-0.943088,29.490723
-4.695847,-0.845385,28.046700
-3.999748,-0.883123,26.662187
-3.445741,-1.011678,25.345379
-3.021471,-1.200462,24.098104
-2.712414,-1.430630,22.919511
-2.504158,-1.692474,21.808068
-2.383814,-1.983108,20.762544
-2.340796,-2.304619,19.782509
-2.367174,-2.662739,18.868623
-2.457760,-3.065928,18.022922
-2.610049,-3.524796,17.249187
-2.824086,-4.051731,16.553463
-3.102295,-4.660601,15.944782
-3.449286,-5.366386,15.436143
-3.871605,-6.184532,15.045769
-4.377369,-7.129773,14.798677
-4.975674,-8.214041,14.728449
-5.675603,-9.442963,14.878968
-6.484612,-10.810385,15.305495
-7.405980,-12.290386,16.073886
-8.435030,-13.826799,17.255922
-9.554002,-15.321642,18.917849
-10.725945,-16.626569,21.099144
-11.889057,-17.545386,23.780833
-12.954393,-17.858459,26.849375
-13.811141,-17.376478,30.073103
-14.342982,-16.015483,33.116551
-14.454680,-13.860659,35.609716
-14.100717,-11.173670,37.256386
-13.302735,-8.322351,37.928147
-12.145910,-5.664132,37.688986
-10.755636,-3.447673,36.741404
-9.266170,-1.777329,35.335951
-7.794440,-0.637055,33.696063
-6.425935,0.059225,31.982570
-5.212258,0.421093,30.292298
-4.176055,0.551965,28.673510
-3.318839,0.535711,27.144129
-2.628744,0.433882,25.706063
-2.086815,0.288160,24.354304
-1.671506,0.124573,23.081820
-1.361592,-0.042285,21.881774
-1.137836,-0.205718,20.748288
-0.983798,-0.364242,19.676541
-0.886081,-0.519686,18.662616
-0.834258,-0.675925,17.703319
-0.820620,-0.838117,16.796030
-0.839878,-1.012288,15.938623
-0.888863,-1.205187,15.129450
-0.966270,-1.424319,14.367386
-1.072477,-1.678103,13.651939
-1.209422,-1.976132,12.983442
-1.380567,-2.329488,12.363344
-1.590922,-2.751110,11.794638
-1.847139,-3.256169,11.282488
-2.157651,-3.862423,10.835135
-2.532842,-4.590433,10.465190
-2.985204,-5.463512,10.191454
-3.529401,-6.507076,10.041419
-4.182124,-7.746929,10.054588
-4.961483,-9.205613,10.286576
-5.885584,-10.895588,10.813579
-6.969694,-12.807532,11.735826
-8.221196,-14.892032,13.176884
-9.631481,-17.034345,15.272836
-11.164357,-19.026618,18.142279
-12.742324,-20.552018,21.828251
-14.235702,-21.208978,26.214269
-15.464584,-20.608215,30.946365
-16.225443,-18.543761,35.431305
-16.345487,-15.161381,38.979256
-15.746422,-10.986086,41.064384
-14.481498,-6.737123,41.543802
-12.719790,-3.038662,40.672163
-10.687264,-0.225307,38.920283
-8.600635,1.666621,36.754992
-6.624458,2.787839,34.511528
-4.858562,3.353311,32.374635
-3.346188,3.564492,30.417468
-2.090158,3.578473,28.649909
-1.068792,3.505264,27.054342
-0.248151,3.416438,25.606033
0.409777,3.355949,24.282400
0.942250,3.349477,23.066079
1.383282,3.411479,21.945131
1.762696,3.550150,20.912314
2.106077,3.770766,19.964269
2.435235,4.077832,19.100989
2.768873,4.476371,18.325657
3.123320,4.972563,17.644836
3.513185,5.573859,17.069007
3.951871,6.288560,16.613405
4.451859,7.124791,16.299109
5.024688,8.088650,16.154283
5.680497,9.181237,16.215305
6.426981,10.394197,16.527312
7.267565,11.703483,17.143228
8.198612,13.061467,18.119854
9.205630,14.388465,19.509029
10.258780,15.566588,21.341940
11.308710,16.441284,23.606186
12.284708,16.837766,26.219452
13.098032,16.597668,29.010541
13.652990,15.632168,31.724350
13.865799,13.972511,34.064115
13.686569,11.787983,35.765836
13.115689,9.350716,36.674294
12.206443,6.957825,36.780724
11.052047,4.849933,36.203634
9.763128,3.164547,35.129992
8.445195,1.935372,33.752339
7.183258,1.122022,32.227943
6.035605,0.647028,30.665193
5.034826,0.425036,29.128527
4.192812,0.379823,27.650710
3.506941,0.451277,26.245045
2.965765,0.596193,24.914467
2.553508,0.786131,23.657258
2.253240,1.004354,22.470173
2.048924,1.242855,21.349953
1.926602,1.499901,20.293959
1.874968,1.778195,19.300413
1.885570,2.083603,18.368513
1.952779,2.424350,17.498556
2.073662,2.810566,16.692158
2.247816,3.254084,15.952608
2.477208,3.768371,15.285396
2.766041,4.368499,14.698974
3.120631,5.071008,14.205793
3.549253,5.893493,13.823699
4.061902,6.853642,13.577720
4.669837,7.967339,13.502227
5.384735,9.245250,13.643280
6.217175,10.687176,14.060619
7.174109,12.273336,14.828083
8.254875,13.952180,16.030220
9.445454,15.625611,17.751541
10.711126,17.135640,20.054060
11.988845,18.261591,22.940473
13.182589,18.742199,26.307610
14.166998,18.335645,29.909172
14.804690,16.913203,33.361381
14.977818,14.548337,36.220277
14.624664,11.538772,38.118191
13.763903,8.324507,38.890662
12.492177,5.338111,38.614506
10.955618,2.875792,37.539405
9.310607,1.052685,35.969915
7.691432,-0.162936,34.169910
6.193764,-0.883186,32.321249
4.872817,-1.242415,30.526489
3.750245,-1.362650,28.831124
2.824003,-1.339862,27.247189
2.077608,-1.242719,25.770595
1.487358,-1.116838,24.391414
1.027291,-0.990456,23.099000
0.672243,-0.879657,21.883996
0.399496,-0.792572,20.738807
0.189470,-0.732481,19.657416
0.025818,-0.700000,18.635038
-0.104828,-0.694552,17.667780
-0.213272,-0.715321,16.752393
-0.308241,-0.761862,15.886106
-0.396862,-0.834468,15.066532
-0.485114,-0.934412,14.291634
-0.578227,-1.064120,13.559725
-0.681044,-1.227320,12.869523
-0.798340,-1.429209,12.220245
-0.935119,-1.676649,11.611755
-1.096897,-1.978418,11.044800
-1.289984,-2.345506,10.521358
-1.521772,-2.791469,10.045147
-1.801042,-3.332800,9.622382
-2.138274,-3.989278,9.262874
-2.545960,-4.784170,8.981619
-3.038865,-5.744077,8.801062
-3.634148,-6.898034,8.754231
-4.351183,-8.275173,8.888920
-5.210763,-9.899814,9.272831
-6.233191,-11.782263,9.999022
-7.434469,-13.903053,11.189565
-8.819531,-16.188520,12.992708
-10.371461,-18.478262,15.564804
-12.036570,-20.492844,19.024619
-13.708065,-21.825600,23.370703
-15.216629,-21.999574,28.374301
-16.342215,-20.624540,33.507408
-16.859923,-17.622534,38.006498
-16.614211,-13.379204,41.124799
-15.586125,-8.654659,42.457894
-13.908514,-4.264348,42.102745
-11.816601,-0.758604,40.532208
-9.567330,1.689338,38.318903
-7.373621,3.190930,35.919991
-5.375575,3.983736,33.607262
-3.642826,4.313041,31.498267
-2.191857,4.377380,29.617268
-1.005585,4.317792,27.945622
-0.049221,4.226450,26.452032
0.718902,4.159974,25.106874
1.340787,4.151352,23.887226
1.855316,4.218916,22.777524
2.296783,4.372588,21.768646
2.694607,4.617991,20.856780
3.073707,4.959012,20.042600
3.455141,5.399237,19.330883
3.856827,5.942529,18.730547
4.294152,6.592871,18.255031
4.780385,7.353510,17.922901
5.326788,8.225305,17.758522
5.942317,9.204142,17.792519
6.632812,10.277231,18.061568
7.399552,11.418269,18.606799
8.237106,12.581773,19.469748
9.130550,13.697690,20.684649
10.052408,14.668569,22.266127
10.960151,15.372991,24.192751
11.795706,15.679537,26.389806
12.488790,15.473630,28.718720
12.965486,14.693576,30.983196
13.161742,13.363312,32.959154
13.038622,11.603953,34.444444
12.593840,9.612030,35.309965
11.864405,7.609770,35.528319
10.918851,5.789590,35.167080
9.842243,4.276994,34.353932
8.719867,3.122337,33.233885
7.624695,2.315504,31.936604
6.610860,1.809997,30.560766
5.712646,1.545197,29.172565
4.947067,1.461657,27.811826
4.318068,1.509192,26.500153
3.820894,1.649688,25.248051
3.445871,1.856855,24.060051
3.181293,2.114585,22.937953
3.015451,2.414914,21.882730
2.937927,2.756125,20.895595
2.940337,3.141178,19.978660
3.016697,3.576510,19.135427
3.163528,4.071139,18.371283
3.379801,4.635972,17.694100
3.666779,5.283163,17.115000
4.027760,6.025365,16.649316
4.467700,6.874636,16.317754
4.992662,7.840727,16.147683
5.608956,8.928388,16.174361
6.321836,10.133299,16.441660
7.133529,11.436273,17.001485
8.040405,12.795730,17.910547
9.029195,14.139284,19.222597
10.072459,15.356938,20.974127
11.124159,16.300788,23.162679
12.117142,16.798238,25.720638
12.965255,16.684841,28.493862
13.572847,15.855255,31.241041
13.852345,14.316222,33.668713
13.746172,12.212580,35.501234
13.244806,9.802165,36.559404
12.392285,7.383588,36.807435
11.275861,5.212274,36.343929
10.004580,3.445772,35.347962
8.686142,2.135220,34.014595
7.409927,1.251171,32.509084
6.239158,0.720642,30.948694
5.210829,0.458277,29.405082
4.340188,0.385547,27.915878
3.626854,0.439277,26.497217
3.060665,0.573319,25.153466
2.626401,0.756774,23.883507
2.307198,0.971007,22.684258
2.086778,1.206621,21.552426
1.950771,1.460899,20.485259
1.887386,1.735852,19.480838
1.887668,2.036855,18.538199
1.945501,2.371763,17.657460
2.057490,2.750403,16.840013
2.222804,3.184330,16.088861
2.443010,3.686740,15.409112
2.721935,4.272441,14.808698
3.065539,4.957736,14.299367
3.481772,5.760065,13.898013
3.980349,6.697150,13.628396
4.572337,7.785273,13.523248
5.269383,9.036147,13.626605
6.082323,10.451673,13.995890
7.018842,12.015769,14.702683
8.079742,13.682743,15.830111
9.253495,15.362815,17.463520
10.509125,16.908177,19.670149
11.788498,18.107788,22.464616
13.000942,18.704565,25.763249
14.025212,18.448966,29.343661
14.724412,17.188590,32.841402
14.975551,14.961449,35.815231
14.706237,12.032131,37.877085
13.921946,8.826041,38.825781
12.708186,5.785627,38.702126
11.205467,3.233051,37.735192
9.570626,1.311038,36.227401
7.942634,0.007129,34.452413
6.423494,-0.781994,32.605273
5.074421,-1.189622,30.799689
3.921750,-1.340720,29.088543
2.966583,-1.335448,27.487926
2.194264,-1.246448,25.995560
1.581934,-1.122536,24.602089
1.103821,-0.994280,23.296853
0.734569,-0.879354,22.070281
0.451070,-0.786887,20.914527
0.233287,-0.720729,19.823362
0.064424,-0.681761,18.791836
-0.069277,-0.669463,17.815931
-0.178942,-0.682935,16.892301
-0.273532,-0.721548,16.018092
-0.360326,-0.785336,15.190835
-0.445377,-0.875255,14.408400
-0.533909,-0.993349,13.668991
-0.630687,-1.142901,12.971182
-0.740334,-1.328584,12.313990
-0.867626,-1.556643,11.697011
-1.017769,-1.835127,11.120610
-1.196678,-2.174172,10.586217
-1.411252,-2.586337,10.096773
-1.669675,-3.086983,9.657369
-1.981722,-3.694649,9.276197
-2.359079,-4.431340,8.965930
-2.815635,-5.322571,8.745696
-3.367679,-6.396840,8.643864
-4.033878,-7.683994,8.701822
-4.834783,-9.211531,8.978830
-5.791454,-10.997358,9.557578
-6.922519,-13.036878,10.549074
-8.238717,-15.282035,12.093360
-9.733749,-17.611254,14.348980
-11.370770,-19.794626,17.459780
-13.065752,-21.471270,21.486713
-14.673575,-22.174409,26.305020
-15.989239,-21.447916,31.505567
-16.779567,-19.058536,36.391413
-16.849584,-15.203346,40.159745
-16.119429,-10.530101,42.229540
-14.665099,-5.887296,42.498226
-12.692507,-1.965218,41.325424
-10.462182,0.913971,39.284818
-8.212135,2.770006,36.901226
-6.113491,3.811995,34.522316
-4.262430,4.295132,32.319817
-2.693808,4.441496,30.346929
-1.401202,4.415450,28.596229
-0.354767,4.327337,27.038146
0.485868,4.246343,25.640850
1.163486,4.213503,24.378209
1.718743,4.251961,23.231674
2.188039,4.374264,22.189702
2.602854,4.587244,21.246584
2.989918,4.895129,20.401451
3.371792,5.301362,19.657699
3.767568,5.809459,19.022861
4.193537,6.423099,18.508856
4.663673,7.145492,18.132500
5.189853,7.977993,17.916136
5.781701,8.917828,17.888136
6.445956,9.954788,18.082903
7.185251,11.066795,18.539705
7.996207,12.214563,19.299450
8.866896,13.336162,20.398213
9.773884,14.343367,21.856505
10.679581,15.123015,23.664245
11.531092,15.547450,25.763792
12.262300,15.497142,28.037101
12.800737,14.893893,30.306305
13.079527,13.734990,32.356036
13.052165,12.111832,33.977268
12.705313,10.198526,35.018702
12.064224,8.210134,35.422842
11.188062,6.348060,35.229865
10.156929,4.757000,34.550459
9.055816,3.508393,33.524704
7.960940,2.608936,32.286230
6.931533,2.022341,30.941847
6.007319,1.692220,29.566305
5.210118,1.559248,28.206449
4.547600,1.571142,26.888841
4.017586,1.686847,25.627136
3.611962,1.877107,24.427697
3.319796,2.123204,23.293311
3.129582,2.415053,22.225433
3.030729,2.749286,21.225471
3.014451,3.127609,20.295566
3.074238,3.555504,19.439131
3.206025,4.041248,18.661361
3.408188,4.595149,17.969824
3.681401,5.228867,17.375185
4.028398,5.954648,16.892126
4.453614,6.784265,16.540448
4.962646,7.727392,16.346302
5.561445,8.789074,16.343370
6.255075,9.965909,16.573599
7.045861,11.240620,17.086756
7.930729,12.574957,17.937569
8.897630,13.901659,19.178710
9.921226,15.117677,20.847698
10.958580,16.083066,22.946769
11.946455,16.632059,25.417962
12.802765,16.602376,28.121594
13.434845,15.882488,30.832637
13.755526,14.463296,33.269825
13.704027,12.467740,35.159259
13.264288,10.133680,36.310619
12.472195,7.749555,36.668192
11.407671,5.573159,36.310070
10.175121,3.773458,35.401265
8.880867,2.415769,34.131497
7.615568,1.482548,32.667485
6.445259,0.908367,31.131320
5.410207,0.611353,29.600043
4.528692,0.513648,28.115770
3.802772,0.551225,26.697820
3.224064,0.676489,25.352603
2.778532,0.857045,24.080229
2.450026,1.072972,22.878345
2.222646,1.313888,21.744108
2.082185,1.576395,20.675092
2.016885,1.862093,19.669666
2.017766,2.176163,18.727177
2.078671,2.526430,17.848110
2.196182,2.922808,17.034323
2.369465,3.376997,16.289413
2.600118,3.902351,15.619263
2.892014,4.513761,15.032806
3.251151,5.227439,14.543080
3.685468,6.060406,14.168615
4.204544,7.029393,13.935189
4.819077,8.148778,13.877899
5.539941,9.426977,14.043319
6.376569,10.860592,14.491117
7.334297,12.425625,15.293871
8.410291,14.065511,16.532769
9.587837,15.677261,18.285745
10.829281,17.100130,20.604162
12.069127,18.116121,23.476406
13.210642,18.475799,26.784491
14.131044,17.959846,30.273540
14.699851,16.468311,33.565699
14.809797,14.098200,36.241245
14.410531,11.152481,37.968360
13.528826,8.053728,38.614444
12.263301,5.203374,38.270460
10.756000,2.868078,37.180339
9.155641,1.145441,35.631336
7.588334,-0.000585,33.868866
6.143159,-0.677815,32.061312
4.871092,-1.012986,30.303888
3.791725,-1.120621,28.639375
2.902549,-1.090717,27.079720
2.187623,-0.987690,25.621841
1.624321,-0.854306,24.257064
1.187982,-0.716924,22.975839
0.854785,-0.590352,21.769647
0.603312,-0.481750,20.631466
0.415210,-0.393530,19.555648
0.275297,-0.325386,18.537613
0.171341,-0.275656,17.573552
0.093687,-0.242178,16.660193
0.034823,-0.222814,15.794644
-0.011037,-0.215736,14.974286
-0.048341,-0.219570,14.196710
-0.080529,-0.233452,13.459674
-0.110310,-0.257052,12.761089
-0.139893,-0.290571,12.098996
-0.171173,-0.334748,11.471568
-0.205886,-0.390881,10.877111
-0.245747,-0.460868,10.314067
-0.292562,-0.547274,9.781034
-0.348347,-0.653438,9.276787
-0.415441,-0.783609,8.800323
-0.496627,-0.943133,8.350925
-0.595276,-1.138690,7.928261
-0.715504,-1.378589,7.532537
-0.862369,-1.673135,7.164732
-1.042102,-2.035070,6.826950
-1.262381,-2.480086,6.522959
-1.532658,-3.027404,6.259003
-1.864534,-3.700366,6.045026
-2.272165,-4.526937,5.896502
-2.772662,-5.539890,5.837133
-3.386388,-6.776223,5.902760
-4.136967,-8.274982,6.146814
-5.050630,-10.072007,6.647484
-6.154264,-12.189168,7.516059
-7.471070,-14.614545,8.904126
-9.012255,-17.269636,11.003432
-10.762919,-19.962501,14.025673
-12.661347,-22.337111,18.142066
-14.575046,-23.854416,23.364518
-16.285838,-23.872616,29.384089
-17.506863,-21.887256,35.464300
-17.951997,-17.873333,40.559173
-17.445202,-12.476157,43.727272
-16.008066,-6.793667,44.603674
-13.858473,-1.851996,43.530961
-11.319305,1.801978,41.258996
-8.704044,4.135292,38.526346
-6.243536,5.415083,35.826855
-4.068559,5.984464,33.395037
-2.227365,6.138567,31.292237
-0.713646,6.089133,29.495460
0.508846,5.972790,27.954596
1.489124,5.871439,26.620318
2.278547,5.831081,25.454137
2.925264,5.875619,24.429913
3.471703,6.015990,23.532229
3.953836,6.255852,22.754155
4.401369,6.594881,22.095367
4.838332,7.030443,21.560840
5.283747,7.558072,21.160015
5.752187,8.171069,20.906227
6.254068,8.859350,20.816123
6.795646,9.607715,20.908763
7.378637,10.393695,21.204040
7.999518,11.185315,21.720024
8.648572,11.939372,22.468891
9.308921,12.601130,23.451351
9.955901,13.106664,24.649999
10.557324,13.389026,26.022951
11.075207,13.388674,27.500092
11.469409,13.066983,28.984889
11.703083,12.419404,30.363961
11.749105,11.483195,31.524056
11.595848,10.335211,32.372400
11.250466,9.078742,32.853682
10.738440,7.823272,32.957542
10.099431,6.664259,32.714429
9.380762,5.669495,32.182740
8.630471,4.874842,31.433043
7.891656,4.288010,30.534686
7.198992,3.896741,29.547502
6.577491,3.677764,28.518625
6.042980,3.604223,27.482915
5.603625,3.650699,26.465228
5.261873,3.795991,25.483190
5.016371,4.024179,24.549741
4.863623,4.324603,23.675186
4.799282,4.691232,22.868730
4.819057,5.121741,22.139628
4.919278,5.616454,21.498082
5.097159,6.177217,20.955954
5.350803,6.806173,20.527377
5.678962,7.504342,20.229233
6.080564,8.269928,20.081410
6.553981,9.096236,20.106672
7.096016,9.969180,20.329840
7.700586,10.864492,20.775885
8.357143,11.745026,21.466461
9.048958,12.558964,22.414491
9.751572,13.240238,23.616803
10.431952,13.712817,25.045689
11.049044,13.900280,26.641567
11.556490,13.740724,28.310291
11.907863,13.204367,29.928963
12.063972,12.308186,31.362189
12.000657,11.120580,32.486297
11.714700,9.751683,33.214068
11.225643,8.331117,33.510643
10.572684,6.981200,33.394672
9.807636,5.795468,32.925723
8.986304,4.828710,32.184700
8.160747,4.098694,31.255204
7.374039,3.595369,30.210886
6.657925,3.292355,29.109836
6.032895,3.157004,27.994330
5.509799,3.157441,26.893487
5.092145,3.266554,25.826836
4.778479,3.463631,24.807644
4.564473,3.734503,23.845545
4.444581,4.070872,22.948473
4.413225,4.469276,22.124029
4.465577,4.929955,21.380492
4.597985,5.455715,20.727623
4.808115,6.050773,20.177377
5.094860,6.719518,19.744557
5.458013,7.465056,19.447396
5.897706,8.287390,19.307968
6.413580,9.181088,19.352200
7.003621,10.132350,19.609154
7.662627,11.115571,20.109040
8.380310,12.089808,20.879323
9.139167,12.996118,21.938313
9.912458,13.757456,23.286080
10.662947,14.283382,24.893603
11.343359,14.481682,26.692941
11.899547,14.277265,28.573151
12.276970,13.634953,30.387403
12.429901,12.578365,31.974105
12.331247,11.195181,33.188525
11.979744,9.622959,33.934276
11.401647,8.018815,34.181771
10.646001,6.524880,33.966391
9.775211,5.242903,33.369320
8.854195,4.225138,32.491382
7.941304,3.479961,31.430449
7.082770,2.985479,30.267947
6.310819,2.704277,29.064461
5.644545,2.595103,27.861410
5.092359,2.620265,26.685403
4.654952,2.749270,25.552954
4.328136,2.959869,24.474405
4.105191,3.237624,23.456795
3.978644,3.574783,22.505802
3.941494,3.968971,21.627055
3.987982,4.421906,20.827055
4.113996,4.938238,20.113934
4.317201,5.524468,19.498154
4.596951,6.187846,18.993235
4.954006,6.935109,18.616512
5.390036,7.770851,18.389854
5.906873,8.695326,18.340191
6.505432,9.701476,18.499523
7.184198,10.771068,18.903894
7.937223,11.870112,19.590541
8.751630,12.944229,20.592280
9.604839,13.915527,21.928269
10.462074,14.683641,23.591112
11.275167,15.134318,25.532172
11.984068,15.158222,27.649964
12.522421,14.679043,29.789200
12.827580,13.683616,31.757755
12.853421,12.240757,33.362493
12.582130,10.495937,34.453913
12.030297,8.639180,34.961118
11.246460,6.858448,34.901213
10.300888,5.298770,34.360900
9.271618,4.042100,33.462334
8.231558,3.109801,32.329838
7.239860,2.479357,31.068294
6.338377,2.104650,29.755032
5.552159,1.932679,28.441309
4.892348,1.914248,27.158204
4.359948,2.009204,25.923207
3.949484,2.187930,24.745652
3.652055,2.430762,23.630554
3.457626,2.726483,22.581062
3.356605,3.070625,21.599966
3.340836,3.463901,20.690629
3.404150,3.910895,19.857663
3.542608,4.419009,19.107533
3.754519,4.997577,18.449194
4.040304,5.657008,17.894861
4.402222,6.407804,17.460904
4.843933,7.259215,17.168862
5.369842,8.217265,17.046458
5.984129,9.281851,17.128351
6.689308,10.442610,17.456137
7.484176,11.673413,18.076743
8.361021,12.925799,19.037969
9.302140,14.122610,20.379643
10.276050,15.154570,22.119176
11.234399,15.884420,24.232028
12.111315,16.163932,26.631264
12.827438,15.866639,29.155616
13.300305,14.931168,31.578666
13.460493,13.398793,33.647324
13.269295,11.422758,35.142768
12.731061,9.236345,35.939081
11.894274,7.090018,36.030447
10.840460,5.187520,35.514817
9.665749,3.648995,34.547660
8.462452,2.509316,33.292133
7.306153,1.740461,31.885416
6.250087,1.280803,30.425924
5.325494,1.059330,28.975574
4.545444,1.010686,27.568765
3.909909,1.082081,26.222094
3.410624,1.234844,24.942042
3.035044,1.443190,23.730090
2.769257,1.691925,22.585734
2.599917,1.974038,21.508110
2.515428,2.288616,20.496827
2.506569,2.639231,19.552422
2.566765,3.032768,18.676695
2.692126,3.478634,17.873072
2.881366,3.988219,17.147083
3.135649,4.574499,16.507014
3.458400,5.251610,15.964784
3.855044,6.034234,15.537089
4.332658,6.936522,15.246807
4.899417,7.970257,15.124612
5.563695,9.141785,15.210584
6.332631,10.447217,15.555296
7.209872,11.865414,16.219386
8.192240,13.348663,17.269899
9.265155,14.812053,18.770891
10.397078,16.124798,20.765568
11.534056,17.110061,23.248765
12.596764,17.562789,26.133762
13.483684,17.293500,29.226643
14.083953,16.194558,32.230077
14.300245,14.304554,34.795261
14.075829,11.830619,36.616008
13.414371,9.101223,37.523677
12.381986,6.465381,37.529577
11.089804,4.192359,36.793274
9.665699,2.420963,35.544271
8.227614,1.167558,34.005320
6.866831,0.368054,32.348122
5.642611,-0.076321,30.683387
4.585013,-0.266256,29.071344
3.701653,-0.287351,27.538393
2.985148,-0.204639,26.091727
2.419545,-0.063474,24.729331
1.985142,0.107001,23.445759
1.661728,0.289885,22.235000
1.430558,0.476999,21.091637
1.275396,0.666119,20.011178
1.182941,0.858964,18.990035
